Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weighted_Moving_Average,Lag_52_weeks,Normal_Baseline_Last_Year,Seasonal_Multiplier,Multiplier_Forecast,Forecast_Error,Absolute_Error
37,2010-05-14,505196.08,0,77.53,2.854,209.118536,8.464,531918.1425000001,,,1.0,531918.1425000001,-26722.06250000006,26722.06250000006
37,2010-05-21,510494.7,0,77.34,2.826,209.3922937,8.464,520407.83400000003,,,1.0,520407.83400000003,-9913.13400000002,9913.13400000002
37,2010-05-28,532241.22,0,80.87,2.759,209.6660514,8.464,513551.19350000005,,,1.0,513551.19350000005,18690.02649999992,18690.02649999992
37,2010-06-04,479195.02,0,79.93,2.705,209.9398091,8.464,520573.16699999996,,,1.0,520573.16699999996,-41378.14699999994,41378.14699999994
37,2010-06-11,481915.11,0,82.3,2.668,210.2135668,8.464,502456.142,,,1.0,502456.142,-20541.032000000007,20541.032000000007
37,2010-06-18,505761.62,0,84.37,2.637,210.2108417,8.464,488511.995,,,1.0,488511.995,17249.625,17249.625
37,2010-06-25,485419.39,0,84.14,2.653,210.0975233,8.464,493430.3515,,,1.0,493430.3515,-8010.961499999976,8010.961499999976
37,2010-07-02,498292.53,0,81.85,2.669,209.984205,8.36,492013.5285,,,1.0,492013.5285,6279.001500000013,6279.001500000013
37,2010-07-09,502456.04,0,81.74,2.642,209.8708867,8.36,494907.2945,,,1.0,494907.2945,7548.745499999961,7548.745499999961
37,2010-07-16,485150.01,0,84.43,2.623,209.8630532,8.36,498443.314,,,1.0,498443.314,-13293.304000000004,13293.304000000004
37,2010-07-23,491998.12,0,82.6,2.608,209.9958663,8.36,493178.4985,,,1.0,493178.4985,-1180.3784999999916,1180.3784999999916
37,2010-07-30,487912.95,0,81.88,2.64,210.1286794,8.36,491169.9695,,,1.0,491169.9695,-3257.019499999995,3257.019499999995
37,2010-08-06,508576.62,0,85.49,2.627,210.2614925,8.36,488928.31849999994,,,1.0,488928.31849999994,19648.30150000006,19648.30150000006
37,2010-08-13,491815.83,0,86.06,2.692,210.3943056,8.36,498857.5605,,,1.0,498857.5605,-7041.730500000005,7041.730500000005
37,2010-08-20,486930.72,0,85.54,2.664,210.3617581,8.36,497096.67449999996,,,1.0,497096.67449999996,-10165.954499999993,10165.954499999993
37,2010-08-27,512157.25,0,84.62,2.619,210.3292106,8.36,491887.3935,,,1.0,491887.3935,20269.856499999994,20269.856499999994
37,2010-09-03,510427.53,0,82.29,2.577,210.2966631,8.36,500276.7515,,,1.0,500276.7515,10150.778500000015,10150.778500000015
37,2010-09-10,510296.07,1,80.58,2.565,210.2641156,8.36,507508.4105,,,1.0,507508.4105,2787.659500000009,2787.659500000009
37,2010-09-17,501251.4,0,82.1,2.582,210.2924504,8.36,510621.25800000003,,,1.0,510621.25800000003,-9369.858000000007,9369.858000000007
37,2010-09-24,494265.48,0,79.17,2.624,210.3664469,8.36,505793.454,,,1.0,505793.454,-11527.974000000046,11527.974000000046
37,2010-10-01,529877.93,0,74.66,2.603,210.4404433,8.476,499115.1405,,,1.0,499115.1405,30762.78950000007,30762.78950000007
37,2010-10-08,524483.65,0,66.34,2.633,210.5144398,8.476,513119.593,,,1.0,513119.593,11364.05700000003,11364.05700000003
37,2010-10-15,498925.86,0,71.57,2.72,210.5805944,8.476,521838.92250000004,,,1.0,521838.92250000004,-22913.06250000006,22913.06250000006
37,2010-10-22,510425.4,0,72.24,2.725,210.6271444,8.476,512513.897,,,1.0,512513.897,-2088.496999999974,2088.496999999974
37,2010-10-29,514485.9,0,76.22,2.716,210.6736944,8.476,508509.2985,,,1.0,508509.2985,5976.601500000048,5976.601500000048
37,2010-11-05,539683.42,0,62.72,2.689,210.7202444,8.476,510730.719,,,1.0,510730.719,28952.70100000006,28952.70100000006
37,2010-11-12,517546.69,0,61.97,2.728,210.7667944,8.476,526475.585,,,1.0,526475.585,-8928.89499999996,8928.89499999996
37,2010-11-19,518124.16,0,56.73,2.771,210.65429,8.476,524835.427,,,1.0,524835.427,-6711.267000000051,6711.267000000051
37,2010-11-26,518220.72,1,67.73,2.735,210.5152765,8.476,521155.9345,,,1.0,521155.9345,-2935.214500000002,2935.214500000002
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476,518085.8195,,,1.0,518085.8195,-9872.67949999997,9872.67949999997
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,513202.446,,,1.0,513202.446,-1994.9259999999776,1994.9259999999776
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,511211.467,,,1.0,511211.467,23073.74299999996,23073.74299999996
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,522297.208,,,1.0,522297.208,54512.71200000006,54512.71200000006
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,552085.9114999999,,,1.0,552085.9114999999,-91754.21149999992,91754.21149999992
37,2011-01-07,542464.02,0,54.11,2.976,210.1842358,8.395,512192.10349999997,,,1.0,512192.10349999997,30271.91650000005,30271.91650000005
37,2011-01-14,525616.9,0,42.87,2.983,210.2379731,8.395,518869.593,,,1.0,518869.593,6747.30700000003,6747.30700000003
37,2011-01-21,526486.82,0,51.18,3.016,210.6031072,8.395,521720.612,,,1.0,521720.612,4766.207999999926,4766.207999999926
37,2011-01-28,513672.36,0,48.74,3.01,210.9682412,8.395,528578.9280000001,,,1.0,528578.9280000001,-14906.568000000087,14906.568000000087
37,2011-02-04,583835.18,0,46.68,2.989,211.3333753,8.395,519949.10199999996,536006.73,536006.73,1.0,519949.10199999996,63886.078000000096,63886.078000000096
37,2011-02-11,522514.32,1,41.16,3.022,211.6985093,8.395,550675.939,529852.7,532929.715,0.9942262273740918,547496.4613376555,-24982.141337655543,24982.141337655543
37,2011-02-18,536840.69,0,57.48,3.045,212.0063522,8.395,542650.327,510382.5,525413.9766666667,0.9713911747037461,527125.738597902,9714.95140209794,9714.95140209794
37,2011-02-25,514758.19,0,67.73,3.065,212.2912786,8.395,538875.634,513615.82,522464.4375,0.9830636941677011,529749.071457002,-14990.88145700196,14990.88145700196
37,2011-03-04,527572.25,0,64.55,3.288,212.576205,8.395,523650.4845,519255.68,518276.675,1.0018889621069673,524639.6404225156,2932.609577484429,2932.609577484429
37,2011-03-11,505610.4,0,59.15,3.459,212.8611313,8.395,524477.595,513015.35,514067.3375,0.9979535998044224,523404.3039470159,-17793.903947015875,17793.903947015875
37,2011-03-18,478503.06,0,64.9,3.488,213.1096787,8.395,514669.216,460020.74,501476.89749999996,0.9173318697099103,472122.4741954137,6380.585804586299,6380.585804586299
37,2011-03-25,522105.93,0,71.07,3.473,213.3436744,8.395,495351.00749999995,515777.97,502017.43499999994,1.0274104723076003,508928.8125736206,13177.11742637941,13177.11742637941
37,2011-04-01,534578.78,0,67.31,3.524,213.5776701,8.3,504370.596,540189.7,507250.93999999994,1.0649358284087163,537122.318476258,-2543.5384762579342,2543.5384762579342
37,2011-04-08,543703.16,0,69.39,3.622,213.8116658,8.3,521801.92449999996,513327.55,507328.98999999993,1.011823806875298,527971.6096824468,15731.550317553221,15731.550317553221
37,2011-04-15,543775.87,0,73.25,3.743,214.026217,8.3,537270.0425,524544.83,523460.01249999995,1.002072398032505,538383.4798790009,5392.390120999073,5392.390120999073
37,2011-04-22,526434.37,0,74.57,3.807,214.1921572,8.3,542370.858,527019.78,526270.4650000001,1.0014238211144908,543143.0970795049,-16708.727079504868,16708.727079504868
37,2011-04-29,502918.18,0,76.1,3.81,214.3580974,8.3,535094.2135000001,517850.83,520685.7475,0.9945554155964295,532180.8478907371,-29262.667890737124,29262.667890737124
37,2011-05-06,547513.3,0,69.56,3.906,214.5240376,8.3,517277.5,543234.77,528162.5525,1.0285370809207455,532039.0898759809,15474.210124019184,15474.210124019184
37,2011-05-13,511871.63,0,76.73,3.899,214.6899778,8.3,528743.1685,505196.08,523325.36500000005,0.9653575266698566,510426.19738674327,1445.4326132567367,1445.4326132567367
37,2011-05-20,533564.42,0,73.02,3.907,214.465412,8.3,523003.197,510494.7,519194.09500000003,0.9832444261524199,514239.978310146,19324.441689854022,19324.441689854022
37,2011-05-27,507086.75,0,81.28,3.786,214.2408462,8.3,528064.2755,532241.22,522791.6925,1.0180751294168662,537609.1056200862,-30522.355620086193,30522.355620086193
37,2011-06-03,500381.23,0,82.96,3.699,214.0162805,8.3,517071.6665,479195.02,506781.755,0.9455648615447887,488924.79874280567,11456.431257194316,11456.431257194316
37,2011-06-10,509647.25,0,82.41,3.648,213.7917147,8.3,507705.6405,481915.11,500961.51249999995,0.9619803078185573,488402.8283294077,21244.421670592274,21244.421670592274
37,2011-06-17,525132.36,0,84.43,3.637,213.7481256,8.3,506020.06799999997,505761.62,499778.2425,1.0119720647903154,512078.17303929577,13054.186960704217,13054.186960704217
37,2011-06-24,509276.22,0,83.95,3.594,213.8402689,8.3,515999.90199999994,485419.39,488072.78500000003,0.9945635260118016,513194.68195486406,-3918.4619548640912,3918.4619548640912
37,2011-07-01,517021.3,0,85.33,3.524,213.9324122,8.177,514881.52349999995,498292.53,492847.1625,1.011048795477239,520570.34414816066,-3549.0441481606686,3549.0441481606686
37,2011-07-08,489059.93,0,84.71,3.48,214.0245556,8.177,515527.181,502456.04,497982.395,1.0089835404723493,520158.44029510964,-31098.51029510965,31098.51029510965
37,2011-07-15,498749.62,0,85.63,3.575,214.1083654,8.177,501878.853,485150.01,492829.4925,0.984417567095987,494058.35944718454,4691.260552815453,4691.260552815453
37,2011-07-22,505543.53,0,83.31,3.651,214.1713416,8.177,498098.9805,491998.12,494474.17500000005,0.9949925494086722,495604.7744655555,9938.755534444528,9938.755534444528
37,2011-07-29,504974.95,0,84.99,3.682,214.2343177,8.177,500693.1215,487912.95,491879.27999999997,0.9919363751203345,496655.7199883952,8319.230011604785,8319.230011604785
37,2011-08-05,510787.46,0,86.71,3.684,214.2972939,8.177,504240.1535,508576.62,493409.42500000005,1.0307395729216156,519740.2804685199,-8952.820468519873,8952.820468519873
37,2011-08-12,502504.39,0,87.64,3.638,214.3602701,8.177,507966.49199999997,491815.83,495075.88,0.9934150498303412,504621.5579623236,-2117.167962323583,2117.167962323583
37,2011-08-19,506897.98,0,87.24,3.554,214.4239935,8.177,505774.04850000003,486930.72,493809.02999999997,0.9860709108539388,498729.07669067924,8168.90330932074,8168.90330932074
37,2011-08-26,527947.21,0,86.02,3.523,214.4878416,8.177,505943.6455,512157.25,499870.105,1.0245806758137697,518380.0822300723,9567.127769927669,9567.127769927669
37,2011-09-02,530367.83,0,87.5,3.533,214.5516896,8.177,516763.55649999995,510427.53,500332.83249999996,1.020175964566547,527189.7597052268,3178.070294773206,3178.070294773206
37,2011-09-09,506273.74,1,77.94,3.546,214.6155376,8.177,526000.1355,510296.07,504952.8925,1.010581536573731,531566.0251715806,-25292.285171580617,25292.285171580617
37,2011-09-16,513341.94,0,82.06,3.526,214.7934111,8.177,517957.692,501251.4,508533.0625,0.9856810440914056,510541.07864573464,2800.861354265362,2800.861354265362
37,2011-09-23,516556.94,0,78.35,3.467,215.1233185,8.177,513421.95349999995,494265.48,504060.12,0.9805685083755485,503445.3991107552,13111.540889244818,13111.540889244818
37,2011-09-30,516402.1,0,81.52,3.355,215.4532259,8.177,513889.20999999996,529877.93,508922.72000000003,1.0411756228922144,535048.918319338,-18646.818319338025,18646.818319338025
37,2011-10-07,522816.85,0,71.2,3.285,215.7831333,7.716,515997.27,524483.65,512469.615,1.0234434094204785,528094.0052604593,-5277.155260459287,5277.155260459287
37,2011-10-14,513636.01,0,74.16,3.274,216.0885258,7.716,519632.701,498925.86,511888.23000000004,0.9746773431379736,506474.220418289,7161.789581710997,7161.789581710997
37,2011-10-21,522784.33,0,67.89,3.353,216.2468287,7.716,517264.21749999997,510425.4,515928.20999999996,0.9893341556182789,511747.1578519122,11037.172148087819,11037.172148087819
37,2011-10-28,517355.44,0,71.31,3.372,216.4051315,7.716,519587.296,514485.9,512080.2025,1.0046978920260055,522028.26101469214,-4672.821014692134,4672.821014692134
37,2011-11-04,555925.6,0,58.97,3.332,216.5634344,7.716,518697.637,539683.42,515880.145,1.0461410954282802,542630.9141672404,13294.685832759598,13294.685832759598
37,2011-11-11,501268.78,0,63.5,3.297,216.7217373,7.716,537454.8535,517546.69,520535.35250000004,0.994258483145004,534369.0473998303,-33100.26739983028,33100.26739983028
37,2011-11-18,527495.09,0,66.28,3.308,216.9395861,7.716,522811.66599999997,518124.16,522460.04250000004,0.9917010256339363,518472.86538558686,9022.224614413106,9022.224614413106
37,2011-11-25,522554.04,1,66.41,3.236,217.1812533,7.716,522580.458,518220.72,523393.7475,0.990116375052799,517415.4687483915,5138.57125160849,5138.57125160849
37,2011-12-02,527117.81,0,53.57,3.172,217.4229206,7.716,521090.6185,508213.14,515526.1775,0.9858144206459817,513698.64618063375,13419.16381936631,13419.16381936631
37,2011-12-09,537224.52,0,50.64,3.158,217.6645878,7.716,525577.0825,511207.52,513941.385,0.9946805898886699,522781.3224530662,14443.197546933836,14443.197546933836
37,2011-12-16,533905.67,0,58.31,3.159,217.8781339,7.716,531486.5995,534285.21,517981.64749999996,1.0314751740311416,548215.2327144822,-14309.562714482192,14309.562714482192
37,2011-12-23,605791.46,0,55.41,3.112,218.0541851,7.716,534049.0885000001,576809.92,532628.9475,1.0829488759620975,578347.8600996578,27443.599900342175,27443.599900342175
37,2011-12-30,451327.61,1,48.26,3.129,218.2302364,7.716,570346.3925,460331.7,520658.58749999997,0.8841335013993216,504262.3530114967,-52934.74301149673,52934.74301149673
37,2012-01-06,558343.57,0,57.18,3.157,218.4062876,7.244,517776.6665,542464.02,528472.7125,1.026474985688121,531484.7963352305,26858.773664769484,26858.773664769484
37,2012-01-13,546221.4,0,56.28,3.261,218.5823389,7.244,528005.1675,525616.9,526305.635,0.9986913782521063,527314.2084548093,18907.191545190755,18907.191545190755
37,2012-01-20,543894.07,0,58.9,3.268,218.6755292,7.244,536230.091,526486.82,513724.86,1.0248420136802412,549551.126256379,-5657.056256379001,5657.056256379001
37,2012-01-27,514116.58,0,62.73,3.29,218.7687195,7.244,546876.0604999999,513672.36,527060.025,0.974599354219664,532985.0554014938,-18868.47540149378,18868.47540149378
37,2012-02-03,555424.24,0,61.33,3.36,218.8619099,7.244,529354.4245,583835.18,537402.815,1.0864014175288608,575091.3971519743,-19667.157151974272,19667.157151974272
37,2012-02-10,527041.46,1,54.49,3.409,218.9551002,7.244,539237.0334999999,522514.32,536627.17,0.9737008284541387,525055.5462521021,1985.9137478978373,1985.9137478978373
37,2012-02-17,541071.29,0,54.38,3.51,219.1148297,7.244,535036.701,536840.69,539215.6375,0.9955955515106885,532680.1594105543,8391.130589445704,8391.130589445704
37,2012-02-24,518696.89,0,62.21,3.555,219.3244636,7.244,538313.792,514758.19,539487.0950000001,0.9541621936294878,513638.66863572784,5058.221364272176,5058.221364272176
37,2012-03-02,525559.17,0,64.54,3.63,219.5340975,7.244,527779.6155000001,527572.25,525421.3625,1.0040936430330236,529940.1568459636,-4380.986845963518,4380.986845963518
37,2012-03-09,535937.25,0,63.19,3.669,219.7437314,7.244,525484.19,505610.4,521195.38249999995,0.9700976197731377,509770.9619474152,26166.2880525848,26166.2880525848
37,2012-03-16,484588.34,0,67.48,3.734,219.8956335,7.244,529718.868,478503.06,506610.975,0.9445177534892528,500328.8751842301,-15740.535184230073,15740.535184230073
37,2012-03-23,520887.23,0,69.18,3.787,219.9705599,7.244,508706.083,522105.93,508447.91000000003,1.0268621814179548,522371.03808996314,-1483.8080899631605,1483.8080899631605
37,2012-03-30,533734.94,0,70.48,3.845,220.0454862,7.244,510440.1215,534578.78,510199.5425,1.0477837306175162,534830.8547621282,-1095.914762128261,1095.914762128261
37,2012-04-06,564848.78,0,73.95,3.891,220.1204125,6.989,521866.25149999995,543703.16,519722.73250000004,1.0461408093208622,545945.5827014545,18903.197298545507,18903.197298545507
37,2012-04-13,506973.17,0,72.54,3.891,220.1953389,6.989,547364.7035,543775.87,536040.935,1.0144297468625225,555263.0376129847,-48289.86761298467,48289.86761298467
37,2012-04-20,523483.19,0,70.87,3.877,220.2483937,6.989,531243.899,526434.37,537123.0449999999,0.9801001370179528,520672.21819985146,2810.9718001485453,2810.9718001485453
37,2012-04-27,528807.45,0,70.06,3.814,220.3014485,6.989,523909.52150000003,502918.18,529207.895,0.9503225192813874,497883.01634738623,30924.43365261372,30924.43365261372
37,2012-05-04,535311.64,0,77.17,3.749,220.3545033,6.989,523668.817,547513.3,530160.4299999999,1.0327313564311091,540809.2077010842,-5497.56770108419,5497.56770108419
37,2012-05-11,527983.04,0,76.55,3.688,220.4075581,6.989,531260.906,511871.63,522184.37,0.9802507685168746,520768.9113894711,7214.128610528947,7214.128610528947
37,2012-05-18,534847.96,0,73.7,3.63,220.4252149,6.989,530671.7115,533564.42,523966.8825,1.0183170689227674,540392.0618149084,-5544.101814908441,5544.101814908441
37,2012-05-25,540625.79,0,78.94,3.561,220.4287124,6.989,532514.79,507086.75,525009.025,0.9658629201659914,514336.29010097974,26289.499899020302,26289.499899020302
37,2012-06-01,531811.85,0,80.74,3.501,220.4322099,6.989,536707.137,500381.23,513226.0075,0.9749724735062262,523274.684909335,8537.165090664988,8537.165090664988
37,2012-06-08,528940.78,0,81.5,3.452,220.4357073,6.989,535352.1455,509647.25,512669.9125,0.9941040766655095,532195.750293177,-3254.9702931769425,3254.9702931769425
37,2012-06-15,508573.16,0,82.15,3.393,220.4494148,6.989,531698.406,525132.36,510561.89749999996,1.0285380921908691,546872.0641281661,-38298.90412816609,38298.90412816609
37,2012-06-22,484032.75,0,80.4,3.346,220.4886472,6.989,519187.63049999997,509276.22,511109.265,0.9964135946547554,517325.6132067899,-33292.86320678989,33292.86320678989
37,2012-06-29,508309.81,0,86.68,3.286,220.5278796,6.989,499358.098,517021.3,515269.2825,1.003400197837332,501056.0143248738,7253.795675126195,7253.795675126195
37,2012-07-06,519498.32,0,81.52,3.227,220.567112,6.623,499852.3415,489059.93,510122.4525,0.9587108499208824,479213.8631544081,40284.45684559189,40284.45684559189
37,2012-07-13,506005.47,0,78.15,3.256,220.6063444,6.623,510262.50599999994,498749.62,503526.7675,0.9905126245349012,505421.4540198157,584.0159801842528,584.0159801842528
37,2012-07-20,503744.56,0,81.76,3.311,220.6148749,6.623,511073.6185,505543.53,502593.59500000003,1.0058694241815795,514073.32635499124,-10328.76635499124,10328.76635499124
37,2012-07-27,514489.17,0,84.0,3.407,220.6234054,6.623,506898.9425,504974.95,499582.0075,1.01079490938232,512370.8706502814,2118.2993497186108,2118.2993497186108
37,2012-08-03,521959.28,0,85.56,3.417,220.6319358,6.623,509456.0015,510787.46,505013.89,1.0114324974309123,515280.35592831165,6678.92407168838,6678.92407168838
37,2012-08-10,500964.59,0,84.41,3.494,220.6404663,6.623,516612.5335,502504.39,505952.5825,0.9931847516560507,513091.6907866007,-12127.10078660067,12127.10078660067
37,2012-08-17,509633.71,0,85.89,3.571,220.7199609,6.623,510341.4185,506897.98,506291.195,1.001198490129776,510953.0576528881,-1319.3476528881001,1319.3476528881001
37,2012-08-24,522665.04,0,81.26,3.62,220.8526787,6.623,508448.35349999997,527947.21,512034.26,1.0310779009201454,524249.861053084,-1584.8210530840443,1584.8210530840443
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,514849.007,530367.83,516929.35250000004,1.025996739080511,528233.4023008391,10110.697699160897,10110.697699160897
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,528549.8705,506273.74,517871.68999999994,0.977604587730988,516712.77824541955,10125.36175458046,10125.36175458046
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,530239.2609999999,513341.94,519482.68,0.9881791246630205,523971.3687969468,-9319.628796946781,9319.628796946781
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,522470.834,516556.94,516635.1125,0.9998486891461524,522391.778491997,-1070.798491997004,1070.798491997004
37,2012-09-28,527953.14,0,79.49,3.666,221.6556,6.623,519814.32,516402.1,513143.68000000005,1.0063499174344306,523115.0980132347,4838.04198676534,4838.04198676534
37,2012-10-05,546122.37,0,73.57,3.617,221.8533396,6.228,523636.674,522816.85,517279.45749999996,1.010704837433062,529242.1194691593,16880.250530840713,16880.250530840713
37,2012-10-12,521810.75,0,71.28,3.601,222.0510793,6.228,536042.931,513636.01,517352.975,0.992815417752261,532191.6864739114,-10380.936473911395,10380.936473911395
37,2012-10-19,551969.1,0,74.06,3.594,222.0951719,6.228,531241.1755,522784.33,518909.8225,1.0074666297148385,535207.7566467341,16761.343353265896,16761.343353265896
37,2012-10-26,534738.43,0,74.39,3.506,222.1136566,6.228,540536.668,517355.44,519148.1575,0.9965468094722074,538670.0918981378,-3931.6618981377687,3931.6618981377687
38,2010-02-05,358496.14,0,49.47,2.962,126.4420645,13.975,,,,1.0,,,
38,2010-02-12,342214.9,1,47.87,2.946,126.4962581,13.975,,,,1.0,,,
38,2010-02-19,327237.92,0,54.83,2.915,126.5262857,13.975,,,,1.0,,,
38,2010-02-26,334222.73,0,50.23,2.825,126.5522857,13.975,337168.596,,,1.0,337168.596,-2945.866000000038,2945.866000000038
38,2010-03-05,372239.89,0,53.77,2.987,126.5782857,13.975,332976.872,,,1.0,332976.872,39263.01800000004,39263.01800000004
38,2010-03-12,342023.92,0,50.11,2.925,126.6042857,13.975,352183.58849999995,,,1.0,352183.58849999995,-10159.66849999997,10159.66849999997
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,351429.331,,,1.0,351429.331,-18403.861000000034,18403.861000000034
38,2010-03-26,335858.11,0,60.06,3.083,126.6050645,13.975,342057.0905,,,1.0,342057.0905,-6198.980500000005,6198.980500000005
38,2010-04-02,368929.55,0,59.84,3.086,126.6034839,14.099,335791.5575,,,1.0,335791.5575,33137.99249999999,33137.99249999999
38,2010-04-09,341630.46,0,59.25,3.09,126.6019032,14.099,351968.934,,,1.0,351968.934,-10338.473999999987,10338.473999999987
38,2010-04-16,337723.49,0,64.95,3.109,126.5621,14.099,350319.289,,,1.0,350319.289,-12595.798999999999,12595.798999999999
38,2010-04-23,335121.82,0,64.55,3.05,126.4713333,14.099,343771.83849999995,,,1.0,343771.83849999995,-8650.018499999947,8650.018499999947
38,2010-04-30,337979.65,0,67.38,3.105,126.3805667,14.099,337008.70050000004,,,1.0,337008.70050000004,970.9494999999879,970.9494999999879
38,2010-05-07,383657.44,0,70.15,3.127,126.2898,14.099,336940.9855,,,1.0,336940.9855,46716.45449999999,46716.45449999999
38,2010-05-14,346174.3,0,68.44,3.145,126.2085484,14.099,360389.87049999996,,,1.0,360389.87049999996,-14215.570499999973,14215.570499999973
38,2010-05-21,340497.08,0,76.2,3.12,126.1843871,14.099,358064.20149999997,,,1.0,358064.20149999997,-17567.12149999995,17567.12149999995
38,2010-05-28,326469.43,0,67.84,3.058,126.1602258,14.099,348958.16099999996,,,1.0,348958.16099999996,-22488.73099999997,22488.73099999997
38,2010-06-04,376184.88,0,81.39,2.941,126.1360645,14.099,334334.838,,,1.0,334334.838,41850.042000000016,41850.042000000016
38,2010-06-11,354828.65,0,90.84,2.949,126.1119032,14.099,353431.3025,,,1.0,353431.3025,1397.3475000000326,1397.3475000000326
38,2010-06-18,335691.85,0,81.06,3.043,126.114,14.099,358049.4475,,,1.0,358049.4475,-22357.597500000033,22357.597500000033
38,2010-06-25,322046.76,0,87.27,3.084,126.1266,14.099,348463.6845,,,1.0,348463.6845,-26416.924499999965,26416.924499999965
38,2010-07-02,361181.48,0,91.98,3.105,126.1392,14.18,331739.82499999995,,,1.0,331739.82499999995,29441.655000000028,29441.655000000028
38,2010-07-09,343850.34,0,90.37,3.1,126.1518,14.18,343660.8835,,,1.0,343660.8835,189.45650000002934,189.45650000002934
38,2010-07-16,338277.71,0,97.18,3.094,126.1498065,14.18,346645.702,,,1.0,346645.702,-8367.99199999997,8367.99199999997
38,2010-07-23,328336.85,0,99.22,3.112,126.1283548,14.18,343663.696,,,1.0,343663.696,-15326.84600000002,15326.84600000002
38,2010-07-30,336378.38,0,96.31,3.017,126.1069032,14.18,334143.17449999996,,,1.0,334143.17449999996,2235.20550000004,2235.20550000004
38,2010-08-06,378574.44,0,92.95,3.123,126.0854516,14.18,333848.74399999995,,,1.0,333848.74399999995,44725.696000000054,44725.696000000054
38,2010-08-13,341400.72,0,87.01,3.159,126.064,14.18,356270.1805,,,1.0,356270.1805,-14869.460500000045,14869.460500000045
38,2010-08-20,329139.73,0,92.81,3.041,126.0766452,14.18,353658.171,,,1.0,353658.171,-24518.44099999999,24518.44099999999
38,2010-08-27,322868.56,0,93.19,3.129,126.0892903,14.18,340846.28299999994,,,1.0,340846.28299999994,-17977.72299999994,17977.72299999994
38,2010-09-03,377096.55,0,83.12,3.087,126.1019355,14.18,327843.29349999997,,,1.0,327843.29349999997,49253.25650000002,49253.25650000002
38,2010-09-10,336227.69,1,83.63,3.044,126.1145806,14.18,350923.23049999995,,,1.0,350923.23049999995,-14695.540499999945,14695.540499999945
38,2010-09-17,336253.19,0,82.45,3.028,126.1454667,14.18,348527.92149999994,,,1.0,348527.92149999994,-12274.731499999936,12274.731499999936
38,2010-09-24,330604.9,0,81.77,2.939,126.1900333,14.18,342370.769,,,1.0,342370.769,-11765.868999999948,11765.868999999948
38,2010-10-01,360256.58,0,85.2,3.001,126.2346,14.313,333425.22,,,1.0,333425.22,26831.360000000044,26831.360000000044
38,2010-10-08,351271.36,0,71.82,3.013,126.2791667,14.313,346277.9835,,,1.0,346277.9835,4993.376500000013,4993.376500000013
38,2010-10-15,337743.26,0,75.0,2.976,126.3266774,14.313,351316.218,,,1.0,351316.218,-13572.957999999984,13572.957999999984
38,2010-10-22,339042.18,0,68.85,3.014,126.3815484,14.313,345855.093,,,1.0,345855.093,-6812.9130000000005,6812.9130000000005
38,2010-10-29,341219.63,0,61.09,3.016,126.4364194,14.313,340421.93499999994,,,1.0,340421.93499999994,797.6950000000652,797.6950000000652
38,2010-11-05,380870.09,0,65.49,3.129,126.4912903,14.313,339936.067,,,1.0,339936.067,40934.023000000045,40934.023000000045
38,2010-11-12,340147.2,0,57.79,3.13,126.5461613,14.313,360718.2425,,,1.0,360718.2425,-20571.04249999998,20571.04249999998
38,2010-11-19,348593.99,0,58.18,3.161,126.6072,14.313,354561.076,,,1.0,354561.076,-5967.08600000001,5967.08600000001
38,2010-11-26,360857.98,1,47.66,3.162,126.6692667,14.313,350479.0285,,,1.0,350479.0285,10378.951499999966,10378.951499999966
38,2010-12-03,351925.36,0,43.33,3.041,126.7313333,14.313,353458.9665,,,1.0,353458.9665,-1533.6064999999944,1533.6064999999944
38,2010-12-10,355965.23,0,50.01,3.203,126.7934,14.313,354552.07149999996,,,1.0,354552.07149999996,1413.1585000000196,1413.1585000000196
38,2010-12-17,334441.15,0,52.77,3.236,126.8794839,14.313,355285.18799999997,,,1.0,355285.18799999997,-20844.037999999942,20844.037999999942
38,2010-12-24,369106.72,0,52.02,3.236,126.9835806,14.313,344597.2095,,,1.0,344597.2095,24509.510499999975,24509.510499999975
38,2010-12-31,303908.81,1,45.64,3.148,127.0876774,14.313,355002.54699999996,,,1.0,355002.54699999996,-51093.736999999965,51093.736999999965
38,2011-01-07,386344.54,0,37.64,3.287,127.1917742,14.021,331307.92949999997,,,1.0,331307.92949999997,55036.61050000001,55036.61050000001
38,2011-01-14,356138.79,0,43.15,3.312,127.3009355,14.021,354906.3615,,,1.0,354906.3615,1232.42849999998,1232.42849999998
38,2011-01-21,341098.08,0,53.53,3.223,127.4404839,14.021,358876.30549999996,,,1.0,358876.30549999996,-17778.225499999942,17778.225499999942
38,2011-01-28,357557.16,0,50.74,3.342,127.5800323,14.021,353149.2975,,,1.0,353149.2975,4407.862499999988,4407.862499999988
